,감정_대분류,content,label,Emotion
42934,,고마워 지금까지 버텨줘서고맙고 앞으로도 승승장구하자 사랑해♡,0,행복
42935,,문자테러 받을텐데 용기있네. 엄지척!,0,행복
42936,,오~방송출연 기다렸습니다,0,행복
42937,,그동안 기복없이 계속못하는거 보다 기복있어도 이렇게 해주는게 훨났다,0,행복
42938,,정말 고마운 일이네요~^^,0,행복
42939,,제보한 시민들 응원합니다!!,0,행복
42940,,같이 죽고 같이 환생하는거 아님? ㅋㅋㅋㅋ망좈ㅋㅋㅋㅋㅋ,0,행복
42941,,이여진기상캐스터의 살스는 진리다~~,0,행복
42942,,서울대 인권센터연구팀 너무 감사합니다. ㅠㅠ. 지원해준 서울시도 감사. 저 원본 유네스코에 등재합시다!!!!! 박근혜가 망쳐버렸지만 역사의 증거는 변하지 않으니까요.,0,행복
42943,,개봉 타이밍이 신의 한수,0,행복
42944,,대통령님! 화이팅!! 존경합니다.,0,행복
42945,,네이버가 짱인듯....,0,행복
42946,,정말 대단한 일을 또 해내셨네요 싸이가~~!! 축하드립니다!!,0,행복
42947,,시청자의 한 사람으로써 재미있는 프로그램 제작을 위해 열일해주셔서 항상 감사합니다,0,행복
42948,,완벽한 결말을 위해 힘들지만 저희가 기달리겠습니다♡,0,행복
42949,,감사히 무 베팅하겠습니다,0,행복
42950,,애국자 노승일모든국민이 응원합니다..,0,행복
42951,,힘드시겠지만 우리 어민을 위해 쏴버리세요.^^,0,행복
42952,,그래도 고생했어요~~~,0,행복
42953,,좋은기사 여러사람과 공유했네요 감사,0,행복
42954,,드라마 한편 본거같네. 고맙다 nc,0,행복
42955,,소방대원분들 감사드립니다.,0,행복
42956,, 캐릭터 잘살림♡,0,행복
42957,,울아빠 울산현기차30년차.,0,행복
42958,,넥센 히어로즈여 고맙다 고마워....,0,행복
42959,,감사합니다.,0,행복
42960,,택배기사님 정말 감사합니다~ 죄송합니다~,0,행복
42961,,루핸진 순조로운 한화행 좋아지고 있다,0,행복
42962,,용기 있는 증언 정말 감사드립니다,0,행복
42963,,그나마 일본 법으로 다룰수 잇는거에 감사합니다,0,행복
42964,,당신이 남긴 주옥같은 명곡들을 들을수 있음을 감사합니다 ~~편안하게 돌아가셨다니~~~~~,0,행복
42965,, 덴마크 사법당국 화이팅!!!,0,행복
42966,,일들이 너무 많고 특검팀들 너무 고될거같아요..,0,행복
42967,, 그렇지만 오빠의 결정이 너무 멋있고 솔직하게 말해주어서 너무 고마웠어요,0,행복
42968,,그 중심엔 갓숙이 조율을 잘한것같다,0,행복
42969,,이래서 오바마가 멋져!!!,0,행복
42970,,그리고 감사합니다,0,행복
42971,,신뢰를 지키는 결정입니다.,0,행복
42972,, 독립 운동가 분들께 진심 감사드린다,0,행복
42973,, 그래도 화이팅입니다,0,행복
42974,,이 험난한 시국에 활력소가 되어주어서 감사해요!!,0,행복
42975,,시원한 기사 감사드립니다,0,행복
42976,, 그리고 쉬지않고 밤낮 고생하시는 택배 기사님들 감사해요,0,행복
42977,,그동안 박근혜정권과 최전방에서 싸우시느라 고생하셨어요,0,행복
42978,, 대통령님을 지지하는 대한민국 국민은 조용이 응원하고 있습니다,0,행복
42979,,연경이 누나 화이또,0,행복
42980,,이재용영장재청구감사.,0,행복
42981,,대한민국 국민으로서 자랑스럽습니다,0,행복
42982,,유진이스타킹서비스받고싶당!,0,행복
42983,,평생 소장♥,0,행복
42984,, 순신이 없었으면 어떡할 뻔했어.,0,행복
42985,,감사합니다,0,행복
42986,,그냥 아무것도 없는 스튜디오에서 의상 가져다가 했던 우천시취소특집처럼 해줘도 정말 고마운데 ㅠ ㅠ,0,행복
42987,,이제 탈 벗어라 수고햇다,0,행복
42988,,오호 땡큐요,0,행복
42989,,수고하셨어요ㅠㅠ,0,행복
42990,,아침부터 좋은 글 감사합니다ㅎㅎ,0,행복
42991,,수고하고들 계십니다.,0,행복
42992,, 요새는 스마트폰이 기능이 좋아서 .,0,행복
42993,,약쟁이긴 하지만 빤짝 스타는 아닌듯,0,행복
42994,,애국시민 여러분 모여주십시오.,0,행복
42995,, 당신같은분께서 민주주의의 양심입니다!!!!,0,행복
42996,,오늘 알바면접보고왔는데 내일부터 출근해라고했다,0,행복
42997,,제가 놓치는 환자정보 있으면 알려주고바빠서 차트를 자세히 못볼때가 많은데 간호사들이 다파악하고 있어서 같이 일하는 입장에서 정말 고마워요.,0,행복
42998,, 맨날 눈팅만 하다가 제가 잘 아는 분야에서 도움을 드리고자 이렇게 글을 남깁니다,0,행복
42999,,그래도 군대잘갔다오라고해주신분들께 마지막으로감사말씀 드리고출처를 클릭해주세요^^3,0,행복
43000,,문의사항이나 제보는 아래로 연락주시면 감사하겠습니다.,0,행복
43001,, 핑계인건 알지만 그래도 착하게 거절해줘서 고마웠어요.,0,행복
43002,,여러분의 성원에 힘입어wii로 바꿨습니다0,0,행복
43003,,늘 감사한 마음이 커요.,0,행복
43004,, 댓글 에 대답 해주시면 감사하겠습니다!!!!!^^,0,행복
43005,,감사했었습니다,0,행복
43006,,그래도 베이비웰 덕에 조금씩 설사가 멈추네요,0,행복
43007,, 답해 주시면 감사하겠습니다~!,0,행복
43008,,관심 많이 가져주신거 다시한번 감사드립니당^_^,0,행복
43009,,조언들 정말 감사합니다.,0,행복
43010,,알려주시면 감사해요 ^.^!,0,행복
43011,,감사합니다...^^,0,행복
43012,, 여태까지 경기하시면서 최선을 다하시는모습 감사합니다,0,행복
43013,, 그리고 감기는 님덕분에 다나았네요~,0,행복
43014,,생일 추카 해요,0,행복
43015,,그냥 음식만들길 좋아하는 나는...항상 환상 그 자체입니다...,0,행복
43016,,"연아선수, 마음에서 우러 나오는 축하와 감사를 보내요.",0,행복
43017,,집사람이 백주부님 요리프로그램을 넘 좋아해요~~~,0,행복
43018,,감사^*^,0,행복
43019,, 항상 고마워요,0,행복
43020,,어제 누나 페북보고 가입한건데 반갑고 매일 라디오 잘 듣고 있어요,0,행복
43021,,팬해줘서 고맙다는 승관아 뭐가 고맙다는건지 오히려 내가 항상 고맙고 미안한데 !,0,행복
43022,,기본을 배우는것 같아 좋습니다...,0,행복
43023,, 모두 백선생님으로 부터입니다......,0,행복
43024,,항상 좋은 요리법들을 쉽게 설명하셔서..,0,행복
43025,,멋진 미소와  멋진 방송 감사해유!!!!!!!,0,행복
43026,, 요리를 해봐야겠다는 용기를 내게 해주셔서 감사합니다.,0,행복
43027,,땡큐.^^,0,행복
43028,, 좋은 레시피 감사합니다,0,행복
43029,,쉽고 간편한 레시피 감사해요.,0,행복
43030,, 그리구 화이팅 건강하시구요,0,행복
43031,,라면도 못끓이던 제가 국을 끓이고  음식을 만들고 요리를 하고 있습니다.,0,행복
43032,,백주부님 덕분에 살 길을 찾았습니다.,0,행복
43033,,덕분에 맛난거 맹글어 먹었습니다,0,행복
43034,, 감사~~,0,행복
43035,, 오빠들이 존재하기에 고맙고 이렇게 좋은노래로 캐럿들 감동시켜줘서 고마워요.,0,행복
43036,, 넘 감사합니다.,0,행복
43037,,감사히 먹었습니다,0,행복
43038,,요리에 대한 두려움을 없애 주시는 분 감사드립니다~~,0,행복
43039,,백주부님 항상 응원합니다.,0,행복
43040,,좋은 말씀 이 네 여 ^^;...,0,행복
43041,,요리란 어려운 것이라고 생각했는데요즘 백선생 덕분에 쉽게 생각들어간혹 부억에서서 조리를해 봅니다,0,행복
43042,,열심히 응원할께요~,0,행복
43043,,  광고보는 재미까지 주셔서 감사,0,행복
43044,,음식을 너무 쉽게 후딱후딱해주셔서직장맘으로 잘보고 있습니다.,0,행복
43045,,감사합니다..,0,행복
43046,,쉽게음식식을 할수 있어 감사합니다,0,행복
43047,,   감사드리고 화이팅 하세요  ~~,0,행복
43048,,복많이 받으실거예요.,0,행복
43049,, 맨날 승리 소식 들으니까 저까지두 넘 좋더라구여..,0,행복
43050,,제가 아직 요리 초보인데 백주부님의 방송을 보면 저같은 학생들도 쉽게 보고 따라할수 있어요,0,행복
43051,,오랜만에왔는데  수고많으시내요,0,행복
43052,,맛있는것 많이 해줘서 감사해요~~,0,행복
43053,,아주 편하게 음식을 할 수 있을 것 같아요,0,행복
43054,,또 한번 행복의 세계로 초대해줘서 너무나 감사해요..ㅠㅠ,0,행복
43055,, 그리고 태어나줘서 고마워요 !,0,행복
43056,,쉽고 간단하게 맛있게 요리를 할수 있게 가르쳐 줘서 감사합니다.,0,행복
43057,,집밥백선생님 프로그램 너무너무 잘 보고 있습니다.,0,행복
43058,,백선생님 감솨요~~~~~~~~~~~,0,행복
43059,,감사할 뿐입니다 ^-^,0,행복
43060,, 항상 감사 합니다.,0,행복
43061,,항상 열심히 하시는 모습 보기 좋구요,0,행복
43062,, 지금도 너희는 캐럿들의 기대에 부응하기 위해 타국에서 열심히 노력하고 있겠지!,0,행복
43063,, 감사합니다^^,0,행복
43064,,몰랐다.진정 나다운 모습이 무엇인지고맙다.,0,행복
43065,,항상 고마워요,0,행복
43066,,계속되는 맛있는 음식 쉽게할수 있어소 고마워유!!~~  ㅎㅎ,0,행복
43067,,넘 감사 감사  화이팅~,0,행복
43068,,뭐..개..개인적으로 힘든거..  형돈이형 보면서 마음좀 달래고 있네요..,0,행복
43069,,백주부님 좋은 요리 연구 파이팅,0,행복
43070,,백주부님 프로 잘 보고 있어요..,0,행복
43071,,항상 매주마다 유느님 모습들이 재밌게 보여주시니감사합니다,0,행복
43072,,장예원님 감사합니다.,0,행복
43073,,그리고 1004까지 갈 수 있게 해주신 예지력 회원 분들께 감사드립니다,0,행복
43074,,연아선수 정말 축하해요~~,0,행복
43075,, 그래서 걱정을 조금 덜었어요 ㅠㅠ,0,행복
43076,,영원히 저희들 곁에서 정말 손쉽게 음식을 만드는 법을 알려주시는 백주부님...,0,행복
43077,,20년차 주부인 제가 이제서야 음식을 즐기면서 만듭니다,0,행복
43078,, 감사합니다~^.~,0,행복
43079,,축하 합니다.,0,행복
43080,,항상웃음주셔서감사하구요...,0,행복
43081,,넉넉한 이웃에 감사합니다.,0,행복
43082,,지난 1년동안 애쓰고 마음 고생한 감독님의 노고에 찬사를 보냅니다.,0,행복
43083,, 이때까지 예쁘다 활동하신다고 고생많으셨어요,0,행복
43084,, 정말 감사해요..,0,행복
43085,,그래서 항상고마워요♡!,0,행복
43086,, 이렇게 좋은 노래 만들어서 우리에게 들려줘서 고맙고 사랑합니다♥♥,0,행복
43087,,어머님감사합니다♡,0,행복
43088,,넘 축하하고 태어나 줘서 고맙고 ㅎㅎ,0,행복
43089,,  감사합니다.^^,0,행복
43090,,감사합니다~,0,행복
43091,,백주부님덕분에요 ~~~,0,행복
43092,,쉽게알려주시니 머리에쏙쏙,0,행복
43093,,놓치기 쉬운 부분을 잘 정리해주는 것 같아 큰 도움 얻었습니다,0,행복
43094,,"수고 하셨어요,",0,행복
43095,,모든게 다  감사합니다,0,행복
43096,,역시 오빤해내실 줄 알았어요~,0,행복
43097,,재미있는 형돈오빠 항상 파이팅 ! ㅋㅋ,0,행복
43098,,"덕분에 아내와 애들에게 좋은 남편,아빠가 되고 있습니다.",0,행복
43099,,요즘 백주님 덕분에 온가족 입이 즐거워지고 있어요,0,행복
43100,,늘 감사합니다,0,행복
43101,, 캐럿들을 위해 열심히 해준게 너무 고마워요ㅠㅠㅠㅜㅠㅠㅠㅜ,0,행복
43102,,감사해요.,0,행복
43103,,요즘 백주부님 덕분에 좋은 레시피 많이 배웁니다!,0,행복
43104,,언제나 화이팅하시구 감사합니다~~~,0,행복
43105,,정말 고맙습니다  그리고 ㅎㅎ,0,행복
43106,,항상 반짝반짝 빛나고 있고 진짜 제 가수가 되어주셔서 감사합니다.,0,행복
43107,,요리를 겁내하는 저에게 요리를 할 수 있게 쉽게 알려 주시니 감사드려요.,0,행복
43108,,간단한데 맛있기까지 근데ㅋ,0,행복
43109,, 항상 감사 합니다.,0,행복
43110,,메뉴가 풍성해요,0,행복
43111,,그리고 웃음을 주셔서 감사해요...,0,행복
43112,, 쉽고 따라하면 맛이 보장되는 요리 계속가르쳐주세요.,0,행복
43113,, 너무너무 고맙고 사랑하고 응원해요?,0,행복
43114,,백주부님 축복 받으세요~~,0,행복
43115,, 그냥 고마워요,0,행복
43116,,항상 건강한 웃음주셔서 고맙삼...,0,행복
43117,,너무너무 올려줘서 고마워요ㅜㅜㅜ,0,행복
43118,, 감솨합니당~ *^^*,0,행복
43119,, 언제나 사랑하고 존경하고 감사합니다!!♡,0,행복
43120,,요리에 쉽게 다가설 수 있도록 해 주심 감사드립니다.,0,행복
43121,,백종원님 좋은 정보 감사합니다.,0,행복
43122,,항상 변함 없는모습에 감사드립니다^^,0,행복
43123,,진정한 금메달은 당신입니다.,0,행복
43124,,??태어나줘서 너무너무 고마워요~,0,행복
43125,,  그리고 너무 고마워요!,0,행복
43126,,백주부님 덕에 요리에 관심이 가네요......,0,행복
43127,,쉬운 설명과 편안함으로 넘 매력적인 백주부님^^,0,행복
43128,,감사해요,0,행복
43129,,"요즘  우리 신랑은 새로은 반찬만 생기면,바로 ""백주부가 알려줬어?"" 이러고 물어봅니다.",0,행복
43130,,너무 너무 감사드려요.,0,행복
43131,,감사합니다^^,0,행복
43132,,방송을 보며 많이 배우고있습니다,0,행복
43133,,백 선생님 레시피 많이 도움됩니다아,0,행복
43134,,우리를 17년동안 기쁘게 해주셨는데 우린해드릴게 없네요,0,행복
43135,,연아야 고마워~,0,행복
43136,,캐럿 때문에 많은 멋진 모습을보이고 줘서 고맙습니다 ♡ㅠㅠ,0,행복
43137,,항상 재미있는 웃음 보여주셔서 감사드립니다!!,0,행복
43138,,어찌나 반갑던지..감사,0,행복
43139,, 티비 잘보고있습니다 ^^,0,행복
43140,,간단하고 쉽게배워 너무 좋아요,0,행복
43141,,덕분에 요리가 무지 쉬어졋어요,0,행복
43142,,2016동안 너무 고생했어!!,0,행복
43143,,????데뷔해줘서 너무 고마워요!!,0,행복
43144,,흐항상 너무 고맙고 보고싶고 내 가수!,0,행복
43145,,슈가보이 요즘은농담도잘하시고넘~~^^*잘해용 슈가뿅,0,행복
43146,,따라하기 좋은 래시피 감사합니다.,0,행복
43147,,더 열씨미 응원할께여...,0,행복
43148,,늘감사합니다,0,행복
43149,,경질경기 잘봤습니다,0,행복
43150,,청소아주머니 사이다 발언!!!!! 맨날 댓글로 욕해도 듣지못하는데 거기서 해주셔서 감사합니다!!,0,행복
43151,,기회가 허락해 가게 되더라도 꼭 낙하산을 매고 가겠습니다.,0,행복
43152,,이미내려갈팀을 구해낸분인데,0,행복
43153,,화이팅♡♡ 특검,0,행복
43154,,아버지덕에 손흥민이 상무에서 전성기를 보내게 됐습니다,0,행복
43155,,홧팅 jtbc~~♥,0,행복
43156,,공포스러운 최순실 처단해주는 특검에 오늘도 삼성은 감사해야한다.,0,행복
43157,,김종민씨 대상 축하드립니다.,0,행복
43158,,못생겨도 푸근해서 남자들이 좋다고 하는데 하면 좋은줄 알아라 걍,0,행복
43159,,한화가 이토록 까이는 이유는 수비에도 응원해주시는 최강 마리화나 팬들도 한 몫 하지,0,행복
43160,,전에 1박2일에 김c가 있었던거 처럼 시즌3에서는 구탱이형이 그역할을 잘해주었지,0,행복
43161,,어려운 시국에 수능 보느라 정말 수고 많았습니다.,0,행복
43162,,감사합니다 변호사님 존경합니다,0,행복
43163,,추운날씨에 고생이 많으십니다,0,행복
43164,,불편할수도 있지만 그런건 둘째치고 파업 절대 지지합니다.,0,행복
