content,label,num_sentences
세금 낼 돈 없다고 했지. 내가 먹고 놀 돈 없다고 했냐?,0,2
전두환이 최고의 리더로 보일정도다,0,1
연봉자들은 쉴만하죠...시급제는 쉬는날 너무 많으면 쩐이 않됨.,0,2
아니면 아닌거지 확실하지 않으므로 맞다ㅋㅋ 고마츠 나나와는 아직 썸일수는 있을거같음,0,2
s사 이휘재는 욕 많이 먹고 있음ㅋ 작년 전현무처럼 될것같은 느낌,0,2
참 말못하네?누가봐도 말학교좀 다녀야될듯,0,2
다들 그만큼 일하다다른 직종도 그 정도로 월급 올려라~,0,1
초기 접속이 힘들어서 20마리 잡고 앱 지움...,0,1
이 세상을 다 얼려버리겠답~ 프리징블리자드!!☆ 이얍!!,0,2
부품이랑 살때받았던거 다 들고 가야되나?,0,1
취소했다고 발표 하는줄...요구하기로 했다는건 머임?,0,1
박그네가 어론에 못보였나전언론이 죽일러고 달려드네,0,1
인공지능이 가장먼저정리할 대상이라더라 ㅎ,0,1
국민 대다수가 해당하는 5만원 이하 요금 누진제는 유지..월 40만원씩 전기쓰는 집도 드물지..,0,1
북한이 경제적으로 못살지만 서민에겐 헬조선보다는 낫다는 엄연한 사실이다,0,1
테임즈는???????????,0,1
교회 11조 카드로 가능한가요? 진심 궁금 하내,0,2
삼성 소프트웨어 입사조건1순위 소연고대 최고 학점2순위 토익토풀 최고 점수3순위 프로그램 개발능력,0,1
기자성공햇다 반응오지구요,0,1
이제는 국회마당에서,0,1
나 한테 오면 맨날 백원씩 주는데,0,1
삼계탕 자주 먹다보니 맛 없어서 요즘은 다른거 먹고 다님...,0,1
아이폰으로 보고있는 사람 손,0,1
내교과서물려줘야겟네,0,1
매북 강등 정의구현!!!!,0,1
스탠드 켜고 일한답니다.,0,1
트럼프는 바보 같군 미군이 동맹국에 영향력 행사위해 파병한거지ㅠ지킬려고 파병한걸로 아나보다.,0,2
음.... 마취총을 쏘는게 보통 아닌가?,0,2
세살버릇안마 여든까지 간다,0,1
왜 난 트럼프얼굴만보면 웃기짘ㅋㅋㅋㅋ개그맨같음 말하는거랑 생김새가ㅠ,0,1
작가 발언 이해해 줍시다.. 알고 썼다고 하면 밤길이 얼마나 무섭겠어요 ㄷㄷㄷ,0,2
무도 복귀도 너무 기대하고 있어요. 건강은 좋아졌는지 궁금하네요.,0,2
"삼성의 올시즌 박석민,나바로 빠졌었음",0,1
나만의 철학을 만들자,0,1
나라가 잘되야 차도사고 그러지,0,1
무도빼곤 다 할거에요^^,0,1
집에 삼성 엘지 tv 두대 있는데~솔직히 화질은 엘지가 좋음~,0,1
꽃할배가 보고 싶은거지 흔하디 흔한 방송상의 젊은 연예인 러브라인을 위해 본 게 아니다,0,1
앞으로 부상없이 좋은모습보여주고 강팀을상대로도 이런모습보여주면 더성장할수있을꺼같음,0,1
나 드라마 안봤눈데 공유가 고블린이야??,0,2
잉글리시 프리미어리그 우승 경력은 없지만..,0,1
이제 엘지랑 호흡맞추면 또 엘롯기,0,1
결국 철도가 답이네,0,1
아 그래서 메퇘지들이 사랑을 엄청 받아서 살이 듬뿍 찌는구나.ㅋㅋㅋㅋㅋㅋㅋ,0,1
오늘부터 당신 책은 우리집에서 사라질거야,0,1
주먹감자에 비하면 애교수준 아닌가??,0,1
그 가면을 이제 벗으시오,0,1
땡!!! 다음!!! 안됩니다! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,3
"폭망은아닐것같은데 상대적으로 손이작은남성이나 여성들, 기존아이폰5사용자등 수요자들이 꽤있을것같다",0,1
때로는 무위의 삶이 필요하기도 하죠.,0,1
기사 주인공은 천주교 신자인데.,0,1
매가 호강하네,0,1
저 머리는 얼마나 걸리셨나?,0,1
흰달걀있네,0,1
솔직히 좋아하는 사람한테 한번쯤은 써보고 싶다..,0,1
엘지는 은성 천웅 형종 석환 강남 상우가 제대로 풀타임뛰어야지,0,1
각본을 써줬구만..대사를 줄줄줄 외네..,0,2
쓰레기단체와 보수를 구분하자.,0,1
님 주제나 알고 다니세요;,0,1
어제 서울구치소 직원중에 윤선찡 똥구멍 검사한 직원 개꿀 빨앗노~,0,1
우리나라 대통령좀 스카웃 해가시죠.,0,1
난 밤눈 어두우니께 뒤에 등 안달은 넘들은 알아서해라잉~ ㅋㅋㅋ,0,1
아직도 이런 나라구나....,0,1
소미양은 나중에 JYP돌아가면 공식 솔로 아티스트로서 활동한다는 기사를 어디서 봤던거같은데 혹시 제대로 아시는 팬분들 있나요...?,0,1
군사용으로 쓰기에는 너무 느리지 않나.....,0,1
요즘 갤럭시노트5 얼마하나요,0,1
캄플라데가 천천히 죽여준다네 순실아,0,2
현실에선 유시진같은 구조는 없습니다...,0,1
이휘재와 비교됨,0,1
불타는 노트7이 더 매력적으로 보이는 가격이네...,0,1
근데 저러면 이뻐보이긴하더라;,0,1
중국 유난히 발로하는거 못함 손으로하는 운동은 좀하는데 발은 거의다 의족수준 해외나가잇는 중국선수 본적이없음,0,2
서숙향 작가님의 제2의 로코 드라마가 탄생됨!!,0,1
이미 아침에 일어나면 깜놀할 수준임,0,1
조선족타운이네 ㅋㅋ,0,1
느그탄 맨유에서의 마지막 여행~~~!! 느그바 맨유에서의 새로운 여행~~!!,0,2
요즘 십대들 정치에 관심잇고 좀 이상한듯,0,1
요기 비온다 당진,0,1
다들 좃같은 추석 보내시길 바랍니다^^,0,1
과거를잊은민족에겐미래는따위다,0,1
나이가 70세가 넘으시면 운전면허와 투표권은 국가에서 회수하면 좋겠다고 69세이신 어버지가 말씀하신다...,0,1
솔직히 대한민국에 삼성만큼이나마 고객 무서운줄 알고 챙겨주려고 하는 회사가 몇이나 되냐?,0,1
너무 좋다 너무너무 좋다명동은 간판부터 한국말로 갈아치워라,0,1
건강식품 판매원같아,0,1
사이보그 폭행에 최홍만 일라운드 케이오패됨,0,1
실제 스타일은 어떨까..진짜 궁금..,0,2
4~50대에게 8년이란 시간은 누구에게나 비슷하게 적용된다 정도의 차이가 조금 있을뿐,0,1
티볼리 좋은가요 아시는 분 평가좀,0,1
백배동감..남편만이 남의 편,0,1
맨유의 차도남 ㅡㅡㅋ,0,1
왜이렇게 빨리 주연을 맞지..?,0,1
기자가 옹호해주는 건가?,0,1
서문시장 갈때 컨셉은 나 걱정!,0,1
"모든선출직에대한국민소환제를반드시도입해야되며,당장은대통령결선투표제부터도입해야됨.",0,1
갤빠들은 분노하는군 ㅋㅋ,0,1
일본 j리그 가야 한다고 본다,0,1
세계 200여개국에서 주요뉴스로 다뤄질듯..정치는 썪었지만 국민성은 세계최강이라고..,0,1
야구선수는 실력으로 보여주면 된다 ㅎㅎ,0,1
이제야 좀 겨울이 겨울같네,0,1
동성애관련 병에 관한 사진 봤는데동성애는 사랑이 아니구나,0,1
"넥슨이 돈슨이라 그런것도 있지만, 헬조선 특성상 넥슨은 실패할 수밖에 없음",0,1
일본처럼 동남아나 조선족 엄격하게 관리하는 나라에서는 몇몇 자국인 빼고 크게 문제될거 없을듯,0,1
근데 네이버 댓글은 남자가 여자보다 항상 많다,0,1
경찰추산이 얼추맞아 떨어지는경우도 있구나!,0,1
인원수로 계속해서 뻥치네 ㅋㅋ,0,1
일단 돈은 챙기시지..,0,1
이석기나 풀어줘라.,0,1
맛도 맛이지만 고퀄에 박리다매만 살아남더라 요즘엔,0,1
동북공정도 역사왜곡,0,1
썬더는 확실히 원전에 있을것,0,1
바로 얼마전에 비정상회담 나오신분 아닌가?,0,1
일본 강소라역할 김희애닮았네,0,1
민의를 호도 하지 마라.,0,1
삐빅 홍어들이 몰려와 깽판칠 기사 입니다,0,1
젊은그대들 신바람나는 야구판 만들어보소,0,1
재물이란 오물과도 같아서 쌓이면 악취를 풍기지만 그것이 세상에 뿌려지면 땅을 비옥하게 만드는 거름이 된다.,0,1
박도섭 검사가 김단씨 좋아하는 듯?,0,1
오늘 손흥민이 못한게아니라 패스가 없더라...,0,1
트럼프랑 닭이랑 비슷하구만.,0,1
서건창 스크이적하겟네 ㅋㅋ,0,1
저 여자 신상 공개 해서 또다른 피해자가 안생겨야한다고 봄니다,0,1
벌써 삼성이 저러면 헬조선 망했다 보는게 맞네,0,1
어차피 서울부산 8시간 걸리는거 편하게가느냐Ktx로 빨리가느냐의차이다,0,1
이휘재 알바 슬슬 등장하네,0,1
본인도 문제가 있었다는 부분은 알겠지만 부모와자신의 명예적인 부분 때문에 절대 인정하지 않을것입니다.,0,1
미국이였으면 넌끝났어,0,1
아 이래가지고 고3인데 요번주금요일 학교 나오지말라던데,0,1
왜 오래살까?? 그것은 자외선을 쬐지 않기 때문에.. 인간도 자외선을 쬐지 많으면 오래살수 있다,0,2
요리할때 깨스사용시 독성물질 다량발생합니다 전기깨스렌지 사용하세요 업체아님,0,5
말 한마디 툭 던지고 끝?,0,1
대한민국에서는 법을 아는 사람들과 법대로 하자는 사람들이 제일 무서운 괴물들이죠...,0,1
인천 송도에 눈이 옵니다,0,1
이래서 외교에 영원한 우방이란 없다고 하는거지.,0,1
흑인92퍼센트 힐러리 지지,0,1
역대 미국대통령들중 가장 무난하고 탈없었던 대통령,0,1
미리 비옷 챙겨놔야겠다,0,1
헌재가 부역자 집단인지 헌법 수호단체인지 조만간 알게 되겠네요.,0,1
며칠전5프로 아니었나?,0,1
제주도 밑에 우리땅 있었지않았나?,0,1
여자든 남자든 바람둥이들의 필수폰이 되겠군~,0,1
김영란법위배기사인지 확인해봐야할듯,0,1
조이한테 관심없고 소현이한테 관심은 육성재~ 기사도 봣겟네~~ 보는 눈빛부터 다를껄,0,1
차우찬은 진짜 애매한 포지션이지. 투수로 보면 얼마 더보태서 김양사는게 훨이득이고 비슷한 가격대엔 황재균도 있고,0,2
전교조 선생들은 커밍아웃하라,0,1
여배우 얼굴이 여주급은 아님,0,1
이거 분명히 정신병이 있는게 틀림 없는데 연구 할 만한 케이스다.,0,1
영하20도는 되야 약간 춥구나하지,0,2
김재규가 아른아른,0,1
법데로 조속히 처리해라.,0,1
솔직히 1박2일 지킨건 김종민이지..,0,1
시민의식이 얼마나 중요한지 보여주는예ㅋ,0,1
주작충이 이미 체육관 다 점령해서 뚜벅이는 할수록 손해 ㅋㅋㅋ,0,1
이쁘면 다 용서된다,0,1
한화 3연승하니. 이런기사 나오는구만.ㅋㅋ,0,2
걍 관광지서 평화롭게 살아요 심심하면 가이드라도 하던지,0,2
꿈은 메이져 평가는 마이너 현실은 kt,0,1
빅뱅이 엠비씨를 좋아하네,0,1
근데 외국선수만 사와도 중국축구가 발전함?,0,1
트럼프 비선실세는 누구냐.,0,1
이걸로 하메스 첼시행은 거의 사실화 되는건가,0,1
내가아는 범죄자랑똑같이생겻다,0,1
마치 노 고무현 대통령과 흡사하네요,0,1
야..... 나중에 저 두명 이대 상대로 소송걸면 어떻게되는거지?,0,2
당연히 오바마 대통령께서는 백인을 대표하시죠,0,1
빨리 기어핏2 풀려라 ㅎㅎㅎ,0,1
그냥 그럼 축구장을 하나 더 사,0,1
저런 음속열차는 한국같은 좁은 나라에서는 고작 대전 대구 부산만 연결할 수 있을 뿐이다. 상업성이 없지.,0,2
아르헨 애들은 항상 향수병에 기량 출중한데도 꼭 아르헨으로 돌아가더라,0,1
찌라시 아니냐??,0,1
그냥 다른일 해라,0,1
목성이 그래도 태양계 탱커인데,0,1
기억에 맨유를 끝으로 은퇴한다고 했던거 같은데 인제 그냥 후배들에게 맡기셔도 될듯한데,0,1
송승원에 악역 상상이 안가는군,0,1
집전화도 바꾸고 티비도 바꿨다.,0,1
ㅋㅋ 자판전사들 신파 들어가나요~~,0,1
전쟁으로 중국도 미국도 이긴 위대한나라필리핀,0,1
가족동반 촛불집회 하기좋은 날씨네요...........,0,1
불가능할것같은데 cctv에 번호판다찍히는데,0,1
잘하건 못하건 그냥 팀에 여자있으면 흥분하는 애들 쫌 있더라 ㅋ,0,1
저게 눈이지!!! 20cm 내린다 했으면 미리 준비 하면 46도 걱정없을텐데,0,2
내수용으로는 정말 오지는구만ㅋㅋ,0,1
그 김상수가 아니었구나..,0,1
30년뒤엔 주인 머리위에 동동 떠다니는 장바구니 나올것같음,0,1
갤럭시s7 이나 노트5 쓰는게 더 좋지 않을까요?,0,1
마치 한국인 없으니 우린 상관없는거 같이 말하네 ...,0,1
북돼지들이 공산주의자가 아니듯 is도 이슬람이 아니다,0,1
이선화.최고 여자기자상 받으려고?,0,1
최수종 사극에 중독된거 같음..ㅋㅋㅋ,0,1
최초 신고자가 항공기 기름값도 아껴 줬구만.,0,1
첼시가 조 앨런 영입해줬으면 좋겠다,0,1
필리핀같은 막장치안은 막장경찰로 대항하는게 좋음,0,1
불과 얼마전 포스트시즌때 엠스플에서 본선수가 바로 건너오다니,0,1
아버님 일단 딸 얼굴보고 판단할게요..,0,1
현종아 행복하자...,0,1
삼성 마케팅 직원 여러분 여기서 이러시면 안 됩니다.,0,1
잘난사람에대한 못난사람의 땡깡,0,1
박그네 최순실 정유라 니들 보며 가정교육의 중요성을 느낀다,0,1
그럼 고기를 줄여라,0,1
아버지 부시는 아들이 성인이라 백악관 같이 안 데리고 갔는데 아들이 자기 힘으로 들어간거네,0,1
우리나라에는 노무현이 있었고 미국에는 오바마가 있었다,0,1
가슴에 실리콘 넣은 여자랑 성기에 구슬 넣은 남자랑 잘어울린다...,0,1
모든걸 로봇이 해주는 미래에서 구지 인간이 노동에 종사해야 할지부터 고민해야 될것 같다.,0,1
탈일이 없는 구간이구만,0,1
ㅋㅋ무도 김태호인줄,0,1
탁재훈은 이상민이랑 나올때 가장 재밌음. 다른프로나온건 다별로였음.,0,2
중국애들 베트남애들 안보이네?,0,1
둘이 달에 몇천은 그냥 벌겠지???,0,1
알파고가 데자뷰라도 시전하는건가ㅋㅋㅋ,0,1
여주 남주가 드라마에 끼치는 영향,0,1
이거왜함? ㅎ ㅎ ㅎ,0,1
나만 맛없어하는건가?,0,1
보농은 언더가 답이라던데 맞나여?,0,1
저거랑비스무리한거 잏는대 정부야 3억만주구사가라 웅,0,1
여친꺼 kt 골드 예약한거 출시하루전에 나왔다고 연락오던데....,0,1
저런말 하는거보니김경문 다른팀으로 가겠네....,0,1
다 맞는말입니다....,0,1
역시 DTD는 무시할수없다,0,1
안버리는 국민성 때문에 호황,0,1
뱅기 안에서 스튜어디스 돌아다니며 압수해야,0,1
안치홍 선수 삭힌 홍어 먹나요?,0,1
가운데 둘만 인정!!!,0,1
"메갈리아에서 밀고있는 여자연예인 2명 : 이국주, 박나래",0,1
가치관때문에 아무데나 못가지서로 불편하니까,0,1
몇몇의 신분을 과식하는 승머자체을 없애는건 어때요,0,1
메이저리그에 안 간게 그나마 다행이다.,0,1
별 의미없다고 본다,0,1
음주운전 관련법을 더 강하게 해야함,0,1
토요일 일요일은 춥겠다 이젠 35~37도 견딜만하다..,0,2
저돈은 어디서?,0,1
그만좀해라 토일이면 충분하다,0,1
국방백서에 주적을 일본으로.해야 할듯.,0,1
우리동네 13000원,0,1
벌써 제대네,0,1
강호동 잘선택했네,0,1
횡단보도 나 인도에서 자전거에 치이신 분들 꼭 경찰에 신고 하고 피해보상 받으세요. ^^,0,1
잊을만하면 어글잡는 기사 뜨네,0,1
동물원이랑 수족관을 없애면 되겠네...,0,1
탈세는 기본이요. 탈색은 덤이로다.,0,2
일단 일본인처럼 생겨야지;;,0,1
포켓몬 자체가 드물게 나옴.,0,1
중국국대보다 한국국대에 더 관심이 있는 것일 수도?,0,1
